category,updated_at,building_name,room,address,rent_man,fee_man,layout,floor,area_sqm,age_years,structure,file,page,raw_block
ulucks,,シャトー森V,502,北九州市小倉北区下到津二丁目7-9,3.6,0.3,1K,,23.94,,RC,株式会社不動産中央情報センター 入居推進.pdf,7,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=7] シャトー森V|下到津二丁目7-9|502|36,000|3,000|880|(敷地内) 8800|無|なし|0ヶ月|なし|1998年04月 (28年)|1K:台3/洋7|2月16日|マン|23.94|RC|AD200%!26年2月末日までの個人契約で1家賃・26年5月より! 2鍵交換 代・貸主負担!|LPG|100%|2.0ヶ月|11,000|無"
ulucks,,シャトー森V,601,北九州市小倉北区下到津二丁目7-9,3.7,0.3,1K,,23.94,,RC,株式会社不動産中央情報センター 入居推進.pdf,7,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=7] シャトー森V|下到津二丁目7-9|601|37,000|3,000|880|(敷地内) 8800|無|なし|0ヶ月|なし|1998年04月 (28年)|1K:台3/洋7|3月1日|マン|23.94|RC|AD200%!26年2月末日までの個人契約で1家賃・26年5月より! 2鍵交換 代・貸主負担!|LPG|100%|1.0ヶ月|11,000|無"
ulucks,,スペースタキ,201,北九州市小倉北区馬借二丁目1-29,4.5,0.3,1K,,25,,RC,株式会社不動産中央情報センター 入居推進.pdf,7,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=7] スペースタキ|馬借二丁目1-29|201|45,000|3,000|880|無|無|2ヶ月|2ヶ月|なし|1999年06月 (27年)|1K:台2/洋8.7|3月24日|マン|25.00|RC|都市|100%|1.0ヶ月|11,000|無"
ulucks,,ソフィア,303,北九州市小倉北区中井一丁目31-6,6.8,0.4,3LDK,,63,,RC,株式会社不動産中央情報センター 入居推進.pdf,7,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=7] ソフィア|中井一丁目31-6|303|68,000|4,000|880|(敷地内) 6500~8000|無|なし|0ヶ月|なし|2004年02月 (22年)|3LDK:台11.2/和6/洋6/洋6|マン|63.00|RC|先着1部屋限定エアコン設置します!敷金礼金0キャンペーン中!|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,ソフィア,402,北九州市小倉北区中井一丁目31-6,6.8,0.4,3LDK,,63,,RC,株式会社不動産中央情報センター 入居推進.pdf,7,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=7] ソフィア|中井一丁目31-6|402|68,000|4,000|880|(敷地内) 6500~8000|無|なし|0ヶ月|なし|2004年02月 (22年)|3LDK:台11.2/和6/洋6/洋6|マン|63.00|RC|先着1部屋限定エアコン設置します!駐車場2台目相談可!敷金礼金0キャ ンペーン中!|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,ソフィア,502,北九州市小倉北区中井一丁目31-6,6.8,0.4,3LDK,,63,,RC,株式会社不動産中央情報センター 入居推進.pdf,7,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=7] ソフィア|中井一丁目31-6|502|68,000|4,000|880|(敷地内) 6500~8000|無|なし|0ヶ月|なし|2004年02月 (22年)|3LDK:台11.2/和6/洋6/洋6|マン|63.00|RC|先着1部屋限定エアコン設置します!駐車場2台目相談可!敷金礼金0キャ ンペーン中!|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,ソフィア,503,北九州市小倉北区中井一丁目31-6,6.8,0.4,3LDK,,63,,RC,株式会社不動産中央情報センター 入居推進.pdf,7,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=7] ソフィア|中井一丁目31-6|503|68,000|4,000|880|(敷地内) 6500~8000|無|なし|0ヶ月|なし|2004年02月 (22年)|3LDK:台11.2/和6/洋6/洋6|マン|63.00|RC|先着1部屋限定エアコン設置します!駐車場2台目相談可!敷金礼金0キャ ンペーン中!|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,ダイナコート小倉下到津 403号室・504号室,403,北九州市小倉北区下到津一丁目4-15,2.5,0.3,1R,,24.8,,RC,株式会社不動産中央情報センター 入居推進.pdf,7,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=7] ダイナコート小倉下到津 403号室・504号室|下到津一丁目4-15|403|25,000|3,000|880|(近)|無|なし|0ヶ月|なし|1989年01月 (37年)|1R:洋10|マン|24.80|RC|[AD2ヶ月です]家賃5,000円減額しました。分譲賃貸マンション。オール 電化物件です。|100%|2.0ヶ月|11,000|有|未定"
ulucks,,ダイナコート小倉下到津 II707号,707,北九州市小倉北区下到津一丁目7-21,3.4,,1K,,22.6,,SRC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] ダイナコート小倉下到津 II707号|下到津一丁目7-21|707|34,000|-|880|無|無|なし|0ヶ月|なし|1993年06月 (33年)|1K:台2/洋7|マン|22.60|SRC|人気の物件に空きがでました!九州栄養福祉・東筑紫短期大学そばです !|都市|100%|1.0ヶ月|11,000|有|済"
ulucks,,チェリーコート赤坂,202,北九州市小倉北区赤坂二丁目9-30,6.9,0.3,2LDK,,60,,RC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] チェリーコート赤坂|赤坂二丁目9-30|202|69,000|3,000|880|(敷地内) 6600 (1部屋1 台)|無|なし|0ヶ月|1ヶ月|2009年03月 (17年)|2LDK:台12.5/洋6.5/洋6.2|マン|60.00|RC|★自動お湯はり機能・追い焚き機能付き★|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,チェリーコート赤坂,303,北九州市小倉北区赤坂二丁目9-30,7,0.3,2LDK,,60,,RC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] チェリーコート赤坂|赤坂二丁目9-30|303|70,000|3,000|880|(敷地内) 6600 (1部屋1 台)|無|なし|0ヶ月|1ヶ月|2009年03月 (17年)|2LDK:台12.5/洋6.5/洋6.2|マン|60.00|RC|自動お湯はり機能・追い焚き機能付き★|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,チュリス小倉905号,905,北九州市小倉北区吉野町13番1号,7,,2LDK,,71.72,,SRC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] チュリス小倉905号|吉野町13番1号|905|70,000|-|880|無|無|なし|0ヶ月|なし|1975年04月 (51年)|2LDK:台17/和6/和6|マン|71.72|SRC|17帖と広々としたリビング!|都市|100%|2.0ヶ月|11,000|無|済"
ulucks,,ディアコートカネト,204,北九州市小倉北区中井五丁目4番6号,3.5,,1K,,22.4,,木造,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] ディアコートカネト|中井五丁目4番6号|204|35,000|-|880|(近) 8,800円|無|なし|0ヶ月|なし|1996年03月 (30年)|1K:台2/洋8|アパ|22.40|木造|ロフト付き。天井も高く解放された空間が魅力です。素敵な新生活をぜ ひこのお部屋で。|都市|100%|1.0ヶ月|11,000|有|済"
ulucks,,デザイナープリンセス旦 過,202,北九州市小倉北区馬借一丁目5-16,6.8,0.5,1LDK,,34.57,,RC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] デザイナープリンセス旦 過|馬借一丁目5-16|202|68,000|5,000|880|無|無|なし|0ヶ月|なし|2022年01月 (4年)|1LDK:台9.8/洋3.4|マン|34.57|RC|個人:礼金0ヶ月・AD200% 法人:礼金2ヶ月・AD300%|LPG|100%|2.0ヶ月|11,000|有"
ulucks,,デザイナープリンセス旦 過,603,北九州市小倉北区馬借一丁目5-16,7.2,0.5,1LDK,,34.57,,RC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] デザイナープリンセス旦 過|馬借一丁目5-16|603|72,000|5,000|880|(近)|無|なし|0ヶ月|なし|2022年01月 (4年)|1LDK:台9.8/洋3.4|マン|34.57|RC|個人:礼金0ヶ月・AD200% 法人:礼金2ヶ月・AD300%|LPG|100%|2.0ヶ月|11,000|有"
ulucks,,デザイナープリンセス旦 過,705,北九州市小倉北区馬借一丁目5-16,7.35,0.5,1LDK,,34.57,,RC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] デザイナープリンセス旦 過|馬借一丁目5-16|705|73,500|5,000|880|無|無|なし|0ヶ月|なし|2022年01月 (4年)|1LDK:台9.8/洋3.4|マン|34.57|RC|個人:礼金0ヶ月・AD200% 法人:礼金2ヶ月・AD300%|LPG|100%|2.0ヶ月|11,000|有|済"
ulucks,,デザイナープリンセス旦 過,802,北九州市小倉北区馬借一丁目5-16,7.3,0.5,1LDK,,34.57,,RC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] デザイナープリンセス旦 過|馬借一丁目5-16|802|73,000|5,000|880|無|無|なし|0ヶ月|なし|2022年01月 (4年)|1LDK:台9.8/洋3.4|マン|34.57|RC|個人:礼金0ヶ月・AD200% 法人:礼金2ヶ月・AD300%|LPG|100%|2.0ヶ月|11,000|有|済"
ulucks,,デザイナープリンセス旦 過,901,北九州市小倉北区馬借一丁目5-16,7.45,0.5,1LDK,,34.57,,RC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] デザイナープリンセス旦 過|馬借一丁目5-16|901|74,500|5,000|880|無|無|なし|0ヶ月|なし|2022年01月 (4年)|1LDK:台9.8/洋3.4|マン|34.57|RC|個人:礼金0ヶ月・AD200% 法人:礼金2ヶ月・AD300%|LPG|100%|2.0ヶ月|11,000|有|済"
ulucks,,ドムス緑ヶ丘,203,北九州市小倉北区緑ヶ丘一丁目13番22号,4.9,,1LDK,,38,,軽鉄,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] ドムス緑ヶ丘|緑ヶ丘一丁目13番22号|203|49,000|-|880|(敷地内) 5500 軽自動車|無|2ヶ月|2ヶ月|なし|1994年04月 (32年)|1LDK:台10.5/洋4.5|アパ|38.00|軽鉄|2Kからおしゃれな1LDK洋室へ25年12月改装済!即入居可能ですので 是非内覧をどうぞ!|都市|100%|1.0ヶ月|11,000|有|済"
ulucks,,ナチュラルハイム,101,北九州市小倉北区井堀一丁目6番3号,5.7,0.05,2LDK,,47.77,,軽鉄,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] ナチュラルハイム|井堀一丁目6番3号|101|57,000|500|0|(敷地内) 8800|無|なし|0ヶ月|なし|2008年06月 (18年)|2LDK:台10|アパ|47.77|軽鉄|セキスイハイムの賃貸住宅です|LPG|100%|1.0ヶ月|11,000|有"
ulucks,,ニューサンリバー12番館,1001,北九州市小倉北区古船場町4番16号,8.9,0.6,3LDK,,70.3,,SRC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] ニューサンリバー12番館|古船場町4番16号|1001|89,000|6,000|880|(敷地内) 15400|無|2ヶ月|2ヶ月|なし|2004年03月 (22年)|3LDK:台14.5/洋5.1/洋5.9/ 洋7|3月5日|マン|70.30|SRC|★角部屋・小型犬1匹飼育可。不在でも安心!便利な置き配に対応してい ます。★|LPG|100%|1.0ヶ月|11,000|無"
ulucks,,ニューサンリバー12番館,703,北九州市小倉北区古船場町4番16号,8.6,0.6,3LDK,,70.08,,SRC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] ニューサンリバー12番館|古船場町4番16号|703|86,000|6,000|880|(敷地内) 15400|無|2ヶ月|2ヶ月|なし|2004年03月 (22年)|3LDK:台13.6/洋5.2/洋6.5/ 洋6.8|マン|70.08|SRC|小型犬1匹のみ。不在でも安心!便利な置き配に対応しています。|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,ハイツ中井,101,北九州市小倉北区中井一丁目4番31号,2.9,0.2,1K,,20,,木造,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] ハイツ中井|中井一丁目4番31号|101|29,000|2,000|880|(近)|無|なし|0ヶ月|なし|1984年03月 (42年)|1K:台3/洋6|アパ|20.00|木造|室内洗濯機置き場を増設&AD300%!|都市|100%|3.0ヶ月|11,000|有|済"
ulucks,,ハイツ奈香緒,201,北九州市小倉北区宇佐町一丁目5-26,4,,2K,,31.86,,RC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] ハイツ奈香緒|宇佐町一丁目5-26|201|40,000|-|880|(近)|無|なし|0ヶ月|なし|1984年08月 (42年)|2K:台4/和6/和4.5|マン|31.86|RC|敷金礼金ゼロ!都市ガスです!|都市|100%|1.0ヶ月|11,000|有|済"
ulucks,,ハイツ奈香緒,202,北九州市小倉北区宇佐町一丁目5-26,4,,2K,,31.86,,RC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] ハイツ奈香緒|宇佐町一丁目5-26|202|40,000|-|880|(近)|無|なし|0ヶ月|なし|1984年08月 (42年)|2K:台4/和6/和4.5|マン|31.86|RC|西鉄バス中津口停まで徒歩4分です。|都市|100%|1.0ヶ月|11,000|有|済"
ulucks,,ハイツ奈香緒,203,北九州市小倉北区宇佐町一丁目5-26,3.5,,1K,,27.21,,RC,株式会社不動産中央情報センター 入居推進.pdf,8,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=8] ハイツ奈香緒|宇佐町一丁目5-26|203|35,000|-|880|(近)|無|なし|0ヶ月|なし|1984年08月 (42年)|1K:台4/洋10.5|マン|27.21|RC|★★★洋室は広々の10帖です★★★|都市|100%|1.0ヶ月|11,000|有|済"
ulucks,,パワーズ116,202,北九州市小倉北区室町二丁目4番13号,5.9,,1DK,,28.8,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パワーズ116|室町二丁目4番13号|202|59,000|-|0|(敷地内) 22000|無|なし|0ヶ月|なし|2002年02月 (24年)|1DK:台5.9/洋5.7|マン|28.80|RC|JR西小倉駅まで徒歩4分で通勤・通学に便利な環境です!|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,パワーズ117,503,北九州市小倉北区下富野三丁目6番4号,5.2,,1DK,,29.22,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パワーズ117|下富野三丁目6番4号|503|52,000|-|0|(敷地内) 11000|無|なし|0ヶ月|なし|2004年01月 (22年)|1DK:台7/洋4|マン|29.22|RC|ダイニングにはカウンター収納があります!|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,パワーズ117,605,北九州市小倉北区下富野三丁目6番4号,5.2,,1DK,,31.52,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パワーズ117|下富野三丁目6番4号|605|52,000|-|0|(敷地内) 11000|無|なし|0ヶ月|なし|2004年01月 (22年)|1DK:台7/洋5|3月31日|マン|31.52|RC|ダイニングにはカウンター収納があります!|LPG|100%|1.0ヶ月|11,000|無"
ulucks,,パークハイツ三萩野,102,北九州市小倉北区片野一丁目10-8,3.1,0.3,1DK,,28,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パークハイツ三萩野|片野一丁目10-8|102|31,000|3,000|880|(敷地内) 5000|無|なし|0ヶ月|なし|1984年06月 (42年)|1DK:台7.5/和6|マン|28.00|RC|家賃1ヶ月間フリーレント。|都市|100%|1.0ヶ月|11,000|有|済"
ulucks,,パークハイツ三萩野,104,北九州市小倉北区片野一丁目10-8,3.1,0.3,1DK,,28,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パークハイツ三萩野|片野一丁目10-8|104|31,000|3,000|880|(敷地内) 5000|無|なし|0ヶ月|なし|1984年06月 (42年)|1DK:台7.5/和6|マン|28.00|RC|家賃1ヶ月間フリーレント。|都市|100%|1.0ヶ月|11,000|有"
ulucks,,パークハイツ三萩野,201,北九州市小倉北区片野一丁目10-8,3.1,0.3,1DK,,28,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パークハイツ三萩野|片野一丁目10-8|201|31,000|3,000|880|(敷地内) 5000|無|なし|0ヶ月|なし|1984年06月 (42年)|1DK:台7.5/和6|マン|28.00|RC|入居促進キャンペーン!家賃1ヶ月間フリーレント。|都市|100%|1.0ヶ月|11,000|有|済"
ulucks,,パークハイツ三萩野,403,北九州市小倉北区片野一丁目10-8,3.1,0.3,1DK,,28,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パークハイツ三萩野|片野一丁目10-8|403|31,000|3,000|880|(敷地内) 5000|無|なし|0ヶ月|なし|1984年06月 (42年)|1DK:台7.5/和6|マン|28.00|RC|三萩野バス停徒歩4分(300m)なので高速バスで博多までアクセス便利。|都市|100%|1.0ヶ月|11,000|有"
ulucks,,パークハイツ片野,103,北九州市小倉北区片野二丁目7-20,3.3,0.3,1K,,20,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パークハイツ片野|片野二丁目7-20|103|33,000|3,000|880|(近) 片野駐車場11000円|無|なし|0ヶ月|なし|1996年02月 (30年)|1K:台3/洋6|マン|20.00|RC|室内洗濯機置き場あり|LPG|100%|1.0ヶ月|11,000|有"
ulucks,,パークハイツ片野,201,北九州市小倉北区片野二丁目7-20,3.3,0.3,1R,,20,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パークハイツ片野|片野二丁目7-20|201|33,000|3,000|880|(近) 片野駐車場11000円|無|なし|0ヶ月|なし|1996年02月 (30年)|1R:洋9|マン|20.00|RC|室内洗濯機置き場。モノレール片野駅まで徒歩5分の立地なので車が無く ても利便性良し!|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,パークハイツ片野,204,北九州市小倉北区片野二丁目7-20,3.3,0.3,1K,,20,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パークハイツ片野|片野二丁目7-20|204|33,000|3,000|880|(近) 片野駐車場11000円|無|なし|0ヶ月|なし|1996年02月 (30年)|1K:台3/洋6|マン|20.00|RC|室内洗濯機置き場有り。|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,パークハイツ片野,301,北九州市小倉北区片野二丁目7-20,3.3,0.3,1R,,20,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パークハイツ片野|片野二丁目7-20|301|33,000|3,000|880|(近) 片野駐車場11000円|無|なし|0ヶ月|なし|1996年02月 (30年)|1R:洋9|マン|20.00|RC|室内洗濯機置き場。モノレール片野駅まで徒歩5分の立地なので車が無く ても利便性良し!|LPG|100%|1.0ヶ月|11,000|有"
ulucks,,パークハイツ足立,102,北九州市小倉北区足立三丁目5-21,5.4,0.3,3DK,,51.84,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] パークハイツ足立|足立三丁目5-21|102|54,000|3,000|880|(敷地内) 6000|無|なし|0ヶ月|なし|1988年10月 (38年)|3DK:台6/洋4.5/洋6/洋6|マン|51.84|RC|都市ガス物件!テラス広々、南側の洋室は明るいお部屋です。|都市|100%|1.0ヶ月|11,000|有|済"
ulucks,,ビブレ西小倉B館603号,603,北九州市小倉北区大門二丁目3番19号,3.3,0.3,1K,,18.2,,SRC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] ビブレ西小倉B館603号|大門二丁目3番19号|603|33,000|3,000|880|(近)|無|なし|0ヶ月|なし|1990年01月 (36年)|1K:台1.14/洋5.38|マン|18.20|SRC|照明・冷蔵庫・IHコンロ付!(無償貸与)|100%|1.0ヶ月|11,000|有|済"
ulucks,,ピエモンテ,103,北九州市小倉北区上富野二丁目10-7,5.5,0.3,1LDK,,44,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] ピエモンテ|上富野二丁目10-7|103|55,000|3,000|880|(敷地内) 8800|無|なし|0ヶ月|なし|2005年11月 (21年)|1LDK:台13.14/洋6.09|マン|44.00|RC|対面キッチン! ダブルロック!|都市|100%|1.0ヶ月|11,000|有|済"
ulucks,,フェリシエ三萩野,1101,北九州市小倉北区三萩野二丁目9番2号,6.5,0.4,1LDK,,40.06,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] フェリシエ三萩野|三萩野二丁目9番2号|1101|65,000|4,000|880|(敷地内) 17600|無|なし|0ヶ月|なし|2014年08月 (12年)|1LDK:台11/洋4.3|3月2日|マン|40.06|RC|インターネット無料、宅配ボックス付き!|LPG|100%|1.0ヶ月|11,000|無"
ulucks,,フェリシエ三萩野,308,北九州市小倉北区三萩野二丁目9番2号,6.5,0.4,1LDK,,40.16,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] フェリシエ三萩野|三萩野二丁目9番2号|308|65,000|4,000|880|(敷地内) 17600|無|なし|0ヶ月|なし|2014年08月 (12年)|1LDK:台10.7/洋4.9|3月28日|マン|40.16|RC|インターネット無料、宅配ボックス付き!|100%|1.0ヶ月|11,000|無"
ulucks,,フェリシエ馬借,201,北九州市小倉北区馬借二丁目6番4号,5.3,0.5,1R,,35.1,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] フェリシエ馬借|馬借二丁目6番4号|201|53,000|5,000|880|(敷地内) 16500|無|なし|0ヶ月|なし|2017年03月 (9年)|1R:洋6.83|2月20日|マン|35.10|RC|インターネット月額無料!|LPG|100%|1.0ヶ月|11,000|無|済"
ulucks,,フェリシエ馬借,401,北九州市小倉北区馬借二丁目6番4号,5.3,0.5,1R,,35.1,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] フェリシエ馬借|馬借二丁目6番4号|401|53,000|5,000|880|(敷地内) 16500|無|なし|0ヶ月|なし|2017年03月 (9年)|1R:洋6.83|マン|35.10|RC|モノレール旦過駅まで徒歩4分、インターネット無料です!追い炊き・浴 室乾燥機で設備充実しております!|LPG|100%|1.0ヶ月|11,000|無|2月25日"
ulucks,,フェリシエ馬借,802,北九州市小倉北区馬借二丁目6番4号,6.4,0.5,1DK,,35.1,,RC,株式会社不動産中央情報センター 入居推進.pdf,9,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=9] フェリシエ馬借|馬借二丁目6番4号|802|64,000|5,000|880|(敷地内) 16500|無|なし|0ヶ月|なし|2017年03月 (9年)|1DK:台6.57/洋3.35|3月31日|マン|35.10|RC|モノレール旦過駅まで徒歩4分、インターネット無料です!追い炊き・浴 室乾燥機で設備充実しております!|LPG|100%|1.0ヶ月|11,000|無"
ulucks,,フリーエントUT,203,北九州市小倉北区東篠崎一丁目8番1号,5.5,0.2,1DK,,38,,RC,株式会社不動産中央情報センター 入居推進.pdf,10,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=10] フリーエントUT|東篠崎一丁目8番1号|203|55,000|2,000|880|(敷地内) 8000~10000|無|なし|0ヶ月|なし|2003年08月 (23年)|1DK:台6.5/洋9|マン|38.00|RC|インターネット320M使い放題無料!オートロック。駅近物件。|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,フリーエントUT,301,北九州市小倉北区東篠崎一丁目8番1号,5.5,0.2,1DK,,38,,RC,株式会社不動産中央情報センター 入居推進.pdf,10,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=10] フリーエントUT|東篠崎一丁目8番1号|301|55,000|2,000|880|(敷地内) 8000~10000|無|なし|0ヶ月|なし|2003年08月 (23年)|1DK:台6.5/洋9|マン|38.00|RC|インターネット320M使い放題無料!浄水器付き(アネシス)|LPG|100%|1.0ヶ月|11,000|有|2月15日"
ulucks,,フリーエントUT,304,北九州市小倉北区東篠崎一丁目8番1号,5.5,0.2,1DK,,38,,RC,株式会社不動産中央情報センター 入居推進.pdf,10,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=10] フリーエントUT|東篠崎一丁目8番1号|304|55,000|2,000|880|(敷地内) 8000~10000|無|なし|0ヶ月|なし|2003年08月 (23年)|1DK:台6.5/洋9|マン|38.00|RC|モノレール徒歩圏内!高速ネット無料!|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,フリーデ・ソウ,103,北九州市小倉北区黒原三丁目12番2号,4.6,,3DK,,55,,RC,株式会社不動産中央情報センター 入居推進.pdf,10,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=10] フリーデ・ソウ|黒原三丁目12番2号|103|46,000|-|0|(敷地内) 4000~6000|無|なし|0ヶ月|なし|1979年06月 (47年)|3DK:台7.5|マン|55.00|RC|サンキュードラッグまで徒歩6分です。|LPG|100%|1.0ヶ月|11,000|有"
ulucks,,フリーデ・ソウ,105,北九州市小倉北区黒原三丁目12番2号,4.6,,3DK,,55,,RC,株式会社不動産中央情報センター 入居推進.pdf,10,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=10] フリーデ・ソウ|黒原三丁目12番2号|105|46,000|-|880|(敷地内) 4000~6000|無|なし|0ヶ月|なし|1979年06月 (47年)|3DK:台6/和6/和6/洋6|マン|55.00|RC|黒原一丁目バス停まで徒歩3分(約220m)です。南向きで明るいお部屋で す。|LPG|100%|1.0ヶ月|11,000|有|済"
ulucks,,プラスビル,301,北九州市小倉北区室町二丁目1-14,5.8,0.4,1R,,31.09,,RC,株式会社不動産中央情報センター 入居推進.pdf,10,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=10] プラスビル|室町二丁目1-14|301|58,000|4,000|2,980|無|無|なし|0ヶ月|1ヶ月|2005年01月 (21年)|1R:洋12.86|マン|31.09|RC|都市|100%|1.0ヶ月|11,000|有"
ulucks,,プラスビル,304,北九州市小倉北区室町二丁目1-14,5.8,0.4,1R,,27.5,,RC,株式会社不動産中央情報センター 入居推進.pdf,10,"[source=ulucks file=株式会社不動産中央情報センター 入居推進.pdf page=10] プラスビル|室町二丁目1-14|304|58,000|4,000|0|無|無|なし|0ヶ月|1ヶ月|2005年01月 (21年)|1R:洋10.43|マン|27.50|RC|都市ガス物件です!|都市|100%|1.0ヶ月|11,000|有|済"
